Time,air_temperature[unit:K]
1985-02-10 00:00:00 UTC,235.81243896484375
1985-02-11 00:00:00 UTC,235.59527587890625
1985-02-12 00:00:00 UTC,236.25531005859375
1985-02-13 00:00:00 UTC,236.44288635253906
1985-02-14 00:00:00 UTC,236.22454833984375
1985-02-15 00:00:00 UTC,236.6492462158203
1985-02-16 00:00:00 UTC,236.66000366210938
1985-02-17 00:00:00 UTC,236.5231170654297
1985-02-18 00:00:00 UTC,236.67013549804688
1985-02-19 00:00:00 UTC,236.7001190185547
1985-02-20 00:00:00 UTC,236.87167358398438
1985-02-21 00:00:00 UTC,236.9007110595703
1985-02-22 00:00:00 UTC,236.78350830078125
1985-02-23 00:00:00 UTC,236.39585876464844
1985-02-24 00:00:00 UTC,236.25717163085938
1985-02-25 00:00:00 UTC,236.6513671875
1985-02-26 00:00:00 UTC,236.3673095703125
1985-02-27 00:00:00 UTC,236.38502502441406
1985-02-28 00:00:00 UTC,236.69371032714844
1985-03-01 00:00:00 UTC,236.78370666503906
1985-03-02 00:00:00 UTC,236.8174591064453
1985-03-03 00:00:00 UTC,236.13052368164062
1985-03-04 00:00:00 UTC,235.9273223876953
1985-03-05 00:00:00 UTC,236.09030151367188
1985-03-06 00:00:00 UTC,236.59136962890625
1985-03-07 00:00:00 UTC,236.8441619873047
1985-03-08 00:00:00 UTC,236.79959106445312
1985-03-09 00:00:00 UTC,237.00794982910156
1985-03-10 00:00:00 UTC,237.14254760742188
1985-03-11 00:00:00 UTC,237.11392211914062
1985-03-12 00:00:00 UTC,236.8096160888672
1985-03-13 00:00:00 UTC,236.5469207763672
1985-03-14 00:00:00 UTC,236.7460174560547
1985-03-15 00:00:00 UTC,236.8582000732422
1985-03-16 00:00:00 UTC,236.802734375
1985-03-17 00:00:00 UTC,236.7894744873047
1985-03-18 00:00:00 UTC,237.05670166015625
1985-03-19 00:00:00 UTC,237.15284729003906
1985-03-20 00:00:00 UTC,237.02896118164062
1985-03-21 00:00:00 UTC,236.87034606933594
1985-03-22 00:00:00 UTC,236.6547088623047
1985-03-23 00:00:00 UTC,236.4755859375
1985-03-24 00:00:00 UTC,236.8690185546875
1985-03-25 00:00:00 UTC,237.15672302246094
1985-03-26 00:00:00 UTC,237.24478149414062
