Time,air_temperature[unit:K]
1985-04-08 00:00:00 UTC,248.7174072265625
1985-04-09 00:00:00 UTC,249.13706970214844
1985-04-10 00:00:00 UTC,249.13255310058594
1985-04-11 00:00:00 UTC,249.37928771972656
1985-04-12 00:00:00 UTC,249.1869354248047
1985-04-13 00:00:00 UTC,248.98629760742188
1985-04-14 00:00:00 UTC,249.29649353027344
1985-04-15 00:00:00 UTC,249.5069122314453
1985-04-16 00:00:00 UTC,249.60704040527344
1985-04-17 00:00:00 UTC,249.48094177246094
1985-04-18 00:00:00 UTC,249.33883666992188
1985-04-19 00:00:00 UTC,248.8182830810547
1985-04-20 00:00:00 UTC,248.8775177001953
1985-04-21 00:00:00 UTC,248.70291137695312
1985-04-22 00:00:00 UTC,248.56399536132812
1985-04-23 00:00:00 UTC,248.64759826660156
1985-04-24 00:00:00 UTC,248.79745483398438
1985-04-25 00:00:00 UTC,248.4367218017578
1985-04-26 00:00:00 UTC,248.07418823242188
1985-04-27 00:00:00 UTC,248.9304656982422
1985-04-28 00:00:00 UTC,248.7591552734375
1985-04-29 00:00:00 UTC,248.8046417236328
1985-04-30 00:00:00 UTC,249.04896545410156
1985-05-01 00:00:00 UTC,249.280517578125
1985-05-02 00:00:00 UTC,249.47662353515625
1985-05-03 00:00:00 UTC,249.66390991210938
1985-05-04 00:00:00 UTC,249.5536346435547
1985-05-05 00:00:00 UTC,249.40432739257812
1985-05-06 00:00:00 UTC,249.244873046875
1985-05-07 00:00:00 UTC,249.38966369628906
1985-05-08 00:00:00 UTC,249.6543426513672
1985-05-09 00:00:00 UTC,249.7080535888672
1985-05-10 00:00:00 UTC,249.3714599609375
1985-05-11 00:00:00 UTC,248.79287719726562
1985-05-12 00:00:00 UTC,248.70985412597656
1985-05-13 00:00:00 UTC,248.22349548339844
1985-05-14 00:00:00 UTC,248.81805419921875
1985-05-15 00:00:00 UTC,249.20301818847656
1985-05-16 00:00:00 UTC,249.23643493652344
1985-05-17 00:00:00 UTC,249.11355590820312
1985-05-18 00:00:00 UTC,249.2035675048828
1985-05-19 00:00:00 UTC,249.17483520507812
1985-05-20 00:00:00 UTC,249.11636352539062
1985-05-21 00:00:00 UTC,249.0016326904297
1985-05-22 00:00:00 UTC,248.9502410888672
1985-05-23 00:00:00 UTC,249.35716247558594
1985-05-24 00:00:00 UTC,249.63140869140625
1985-05-25 00:00:00 UTC,249.74241638183594
1985-05-26 00:00:00 UTC,249.7132110595703
1985-05-27 00:00:00 UTC,249.6454315185547
1985-05-28 00:00:00 UTC,249.75245666503906
1985-05-29 00:00:00 UTC,249.78128051757812
1985-05-30 00:00:00 UTC,249.28379821777344
1985-05-31 00:00:00 UTC,249.3937530517578
1985-06-01 00:00:00 UTC,249.43280029296875
1985-06-02 00:00:00 UTC,249.5337677001953
1985-06-03 00:00:00 UTC,249.55276489257812
1985-06-04 00:00:00 UTC,249.25950622558594
1985-06-05 00:00:00 UTC,249.4600372314453
1985-06-06 00:00:00 UTC,249.90045166015625
1985-06-07 00:00:00 UTC,250.2869873046875
1985-06-08 00:00:00 UTC,250.46810913085938
1985-06-09 00:00:00 UTC,249.9556121826172
1985-06-10 00:00:00 UTC,249.9709930419922
1985-06-11 00:00:00 UTC,249.44361877441406
1985-06-12 00:00:00 UTC,249.50404357910156
1985-06-13 00:00:00 UTC,250.05227661132812
1985-06-14 00:00:00 UTC,250.08724975585938
1985-06-15 00:00:00 UTC,250.11708068847656
1985-06-16 00:00:00 UTC,250.2373809814453
1985-06-17 00:00:00 UTC,249.79734802246094
1985-06-18 00:00:00 UTC,249.6146240234375
1985-06-19 00:00:00 UTC,249.9179229736328
1985-06-20 00:00:00 UTC,250.25152587890625
1985-06-21 00:00:00 UTC,250.0355682373047
1985-06-22 00:00:00 UTC,250.1774444580078
1985-06-23 00:00:00 UTC,250.29702758789062
1985-06-24 00:00:00 UTC,250.259033203125
1985-06-25 00:00:00 UTC,249.8654022216797
1985-06-26 00:00:00 UTC,249.10153198242188
1985-06-27 00:00:00 UTC,249.43157958984375
1985-06-28 00:00:00 UTC,249.84898376464844
1985-06-29 00:00:00 UTC,250.1773681640625
1985-06-30 00:00:00 UTC,250.10670471191406
1985-07-01 00:00:00 UTC,249.85130310058594
1985-07-02 00:00:00 UTC,249.93218994140625
1985-07-03 00:00:00 UTC,250.1581573486328
1985-07-04 00:00:00 UTC,250.26365661621094
1985-07-05 00:00:00 UTC,250.36097717285156
1985-07-06 00:00:00 UTC,250.49095153808594
1985-07-07 00:00:00 UTC,250.5458526611328
1985-07-08 00:00:00 UTC,250.49598693847656
1985-07-09 00:00:00 UTC,250.35122680664062
1985-07-10 00:00:00 UTC,250.34872436523438
1985-07-11 00:00:00 UTC,250.45413208007812
